"rgn_name","rgn_id","commodity","product","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"Singapore",208,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,81,13,7,3,17
"Singapore",208,"Z_TOTAL","fish_oil",NA,NA,NA,268,193,46,84,134,246,115,143,123,50,104,55,99,78,62,92,98,102,38,198,60,181,257,115,136,176,215,207,158,71,48,103,79,73,104,28,25,102,49
"Singapore",208,"Z_TOTAL","ornamentals",1233.1686380893,1211.05194442067,1189.58271562213,1165.09198409654,1146.21261477831,1149.56287266615,1169.09975230598,1189.06827519253,1368.31315611867,1105.55535240378,1149.91171872999,1348.58054575852,1496.74711292083,1552.54202528512,1535.17340733041,1520.17882723266,1552.017539404,1574.57592177086,1600.37162848813,13553.117706942,13346.9051685474,12065.9009458206,9968.22770030011,9783.16568099477,9991.76230269785,9551.59912458116,9499.91486851223,9467.22291529897,11190.0240464949,12164.5716095022,13701.7661446086,14685.378215797,15246.1957268234,13309.309590706,2701.25212068899,2777.32174106096,2867.01486255051,3018.84183423495,3124.08177464682,3220.82706142074,3304.37625103374,3393.10771362088
"Singapore",208,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5990,388,608,363,587,676,309,223,244,234,324,312,480,448,463,350,357,221,110,160,89,65,79,73
"Sint Eustatius",249,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.00451676725241,0.75,3.30306671160065,0.5,0.5,0.25,0.5,0.5,1.23124141361772,1.5,2,2.25,0.5,0.5,0.965705325825528,0,0,0,0,0,0,0
"Sint Eustatius",249,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.00451676725241,0.75,3.30306671160065,0.5,0.5,0.25,0.5,0.5,1.23124141361772,1.5,2,2.25,0.5,0.5,0.965705325825528,0,0,0,0,0,0,0
"Sint Maarten",220,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.00451676725241,0.75,3.30306671160065,0.5,0.5,0.25,0.5,0.5,1.23124141361772,1.5,2,2.25,0.5,0.5,0.965705325825528,0,0,0,0,0,0,0
"Sint Maarten",220,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.00451676725241,0.75,3.30306671160065,0.5,0.5,0.25,0.5,0.5,1.23124141361772,1.5,2,2.25,0.5,0.5,0.965705325825528,0,0,0,0,0,0,0
"Slovenia",188,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.0136652164274,0,0,0,56.713697868031,53.3822706208903,0,47.189547711685,44.2855128146148,40.9968248024807,38.0927899054095,5,31.6008923511545,5,20,3,8,13,12,0.0286136043124702,0,0,1,0
"Slovenia",188,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,597.144786972509,0,0,0,1,0,0,0,186.549320802573,2,5,16,22,21,17,2,0,4.60644081811323,0,24
"Slovenia",188,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180.111998402746,1,1,2,2,2,1,1,3,1,3,2,3,1,2,1,1,1.03441682600382,0,1.12245406933245,1.15179981710865
"Slovenia",188,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,45.7594263008941,0,1,32.6716951312719,28.7125984609775,0,0,0,0
"Slovenia",188,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.5741772430774,0,0,72.337621781855,0,0,0,37.0905500668014,0,0,0,1.64473002667728,0,1,9,14,0,0,0,0,0,0
"Slovenia",188,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,13,6,4,1.42340806410366,1
"Slovenia",188,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,180.111998402746,598.144786972509,1,2,2,3,1,1,3,187.549320802573,5,7,19,23,23,18,3,1.03441682600382,4.60644081811323,1.12245406933245,25.1517998171087
"Slovenia",188,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,45.7594263008941,0,1,32.6716951312719,28.7125984609775,0,0,0,0
"Slovenia",188,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.0136652164274,0,98.5741772430774,0,56.713697868031,125.719892402745,0,47.189547711685,44.2855128146148,78.087374869282,38.0927899054095,5,31.6008923511545,6.64473002667728,20,4,17,27,14,13.0286136043125,6,4,2.42340806410366,1
"Solomon Islands",7,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0255144274424,7.36009271946074,10.9609429226713,14.2935485565677,1.79972460093239,52.8798635727383,41,54,80,102,143,100,69,48,42,0,0,0,0,0,0,0
"Solomon Islands",7,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,362,147,105,50,150,344,702,694,758,842,465,0,0
"Solomon Islands",7,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0255144274424,7.36009271946074,10.9609429226713,14.2935485565677,1.79972460093239,52.8798635727383,41,54,80,102,143,100,69,48,42,0,0,0,0,0,0,0
"Solomon Islands",7,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,362,147,105,50,150,344,702,694,758,842,465,0,0
"South Africa",102,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,1,17.6474982417203,1,0,14.5809997455349,12.2262137351502,1,2,7.76182347625263,1,1,5.29541118586203,3,3.95009539110352,1,28,3,1,1
"South Africa",102,"Fish body oils, nei","fish_oil",14200,500,11500,13300,700,10800,2000,8600,1700,1397,54,23858,6552,41,30,194,576,562,119,309,352,274,2196,19,4805,2,802,1018,1401,1081,1188,3415,1992,370,4157,3517,5388,979,3763,4037,6260,6115
"South Africa",102,"Fish liver oils, nei","fish_oil",NA,NA,168.658827516379,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6,3,4,1,1,73,1,299,1,54,1,47,1,18,1,629,1340,114,2,270,175,99,65,113,58
"South Africa",102,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,62.53168285925,0,0,0,0,153.37118044282,150.663352510961,208.562475236248,215.955805747247,181.597681361101,201.11240200353,150.592424108812,170.780555314097,58.3068056365185,31.3561974418016,18.5472110670853,21.2266676380842,4.37721788622486,50.8283610429402,9.06272046536536,2.31442915636371,2.30024347593384,0.939236669789608,75.0002129036492,0.910865308929861,1.57009019135716,1.55590451092729,0,0,0,0,0,0
"South Africa",102,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,2,24,8
"South Africa",102,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2802,1249,1898,1993,1050,1406,871,492,427,679,642,710,888,880,0,0,0,0,0,0
"South Africa",102,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801,406,134,292
"South Africa",102,"Z_TOTAL","fish_oil",14200,500,11668.6588275164,13300,700,10800,2000,8600,1700,1397,54,23858,6552,41,30,196,581,568,122,313,353,275,2269,20,5104,3,856,1019,1448,1082,1206,3416,2621,1710,4271,3519,5658,1154,3862,4102,6373,6173
"South Africa",102,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,62.53168285925,0,0,0,0,153.37118044282,150.663352510961,208.562475236248,215.955805747247,181.597681361101,201.11240200353,150.592424108812,170.780555314097,58.3068056365185,31.3561974418016,18.5472110670853,21.2266676380842,4.37721788622486,50.8283610429402,9.06272046536536,2.31442915636371,2.30024347593384,0.939236669789608,75.0002129036492,0.910865308929861,1.57009019135716,1.55590451092729,0,1,8,2,24,8
"South Africa",102,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2871,1250,1915.64749824172,1994,1050,1420.58099974553,883.22621373515,493,429,686.761823476253,643,711,893.295411185862,883,3.95009539110352,1,829,409,135,293
"South Korea",20,"Agar agar in powder","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,145,140,120,56,120,192,196,194,160,133,134,112,141,181,195,230,379,398,229,225,200,208,227,247,347,359,341,345,370
"South Korea",20,"Agar agar in strips","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,603,543,556,511,433,287,252,352,272,182,239,215,183,180,168,171,168,243,260,121,113,97,115,152,122,130,103,71,83,83
"South Korea",20,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,643,685,783,628,643,682,749,4,3,8,7,2,4,1,5,18,34,17,22,76,83,84,81,81,102,75,118,25,27,26,7,11,1,3,4,1,1
"South Korea",20,"Fish body oils, nei","fish_oil",NA,8,0,0,0,0,0,0,0,0,0,43,14,31,3,261,271,289,940,1731,1204,1531,2696,865,1502,2396,854,1417,3807,1053,367,737,1536,570,1659,1339,1030,1112,1042,811,767,427
"South Korea",20,"Fish liver oils, nei","fish_oil",12,71,8,0,0,0,0,0,58,0,0,14,43,0,0,118,121,409,75,796,328,3,1,48,1157,542,1283,2612,1591,1745,1757,3395,1997,1496,304,377,956,972,909,1620,1453,1022
"South Korea",20,"Kelp meal","seaweeds",NA,NA,NA,NA,NA,488,217,170,315,120,201,165,81,74,27,7,4,1,7,9,4,2,36,11,1,0,0,2,19,14,11,0,1,0,1,0,0,0,0,0,0,0
"South Korea",20,"Ornamental saltwater fish","ornamentals",NA,237,81,112,354,59,70,140,90,34,15,62,1,0,0,0,0,20.6693461626946,17.7322958961358,1,12.2217552083694,3,6,6,8.26412225685363,8.65104771924143,15.0107420695831,5.63348882818627,0,2.04462160871935,0,1.3642331520814,0,0,0,0,0,0,0,0,1,1
"South Korea",20,"Other brown algae (laminaria, eisenia/ecklonia)","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021,814,521,859,994,655,703,395,781,1120,648,1074,1039,1100,548,1178,1392,1455,1328,1103,966,928,1480,1891,2078,1205,818,634,868,932
"South Korea",20,"Other red algae","seaweeds",NA,NA,NA,NA,NA,161,44,105,110,64,47,58,21,57,51,87,40,47,9,27,163,188,900,489,366,394,530,563,703,1055,692,149,218,299,524,1065,523,767,349,498,405,500
"South Korea",20,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,2773,2025,1193,1293,1488,1594,1560,1720,1583,1555,1465,1851,1208,1241,1474,922,983,749,767,650,646,776,731,667,449,597,606,719,625,841,760,597,718,458,379,327,314
"South Korea",20,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,236,139,156,82,150
"South Korea",20,"Shark liver oil","fish_oil",5,0,6,9,0,0,0,0.812619780733371,0,6,0,0,0,5.14998627609674,0,2.86744022976012,10,0,0,2,2,2,0,0,0,0,0,0,0,0,15,0,0,40,4,78,70,0,27,149,0,0
"South Korea",20,"Z_TOTAL","fish_oil",17,79,14,9,0,0,0,0.812619780733371,58,6,0,57,57,36.1499862760967,3,381.86744022976,402,698,1015,2529,1534,1536,2697,913,2659,2938,2137,4029,5398,2798,2139,4132,3533,2106,1967,1794,2056,2084,1978,2580,2220,1449
"South Korea",20,"Z_TOTAL","ornamentals",NA,237,81,112,354,59,70,140,90,34,15,62,1,0,0,0,0,20.6693461626946,17.7322958961358,1,12.2217552083694,3,6,6,8.26412225685363,8.65104771924143,15.0107420695831,5.63348882818627,0,2.04462160871935,0,1.3642331520814,0,0,0,0,0,0,0,0,1,1
"South Korea",20,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,4065,2971,2251,2346,2315,2524,2532,3575,3219,2858,3056,3380,2322,2405,2458,2354,2669,2722,2712,2427,2544,2287,2921,3260,3697,3361,2326,2267,2176,3195,4102,3724,3404,2229,2083,2111,2350
"Spain",182,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,812,0,946,0,0,557,716,756,651,0,0,0,0,702,704,766,616,666,471,705,653,610,676,582,783,734,841,784,844,1063,963,1063,1153,1309,1478,1521,1468
"Spain",182,"Fish body oils, nei","fish_oil",5992,2686,1795,3251,3179,1367,2135,66,1397,7093,1163,1638,1628,3358,6276,1498,4801,5654,3853,2414,5548,3987,2538,6042,2863,3916,3640,2497,2944,2225,4249,2585,3145,2114,2611,4242,7594,5544,4796,6818,7720,8372
"Spain",182,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,8,290,1784,355,411,821,1199,558,660,495,511,1986,1030,936,1116,1094,1488,1451,951,1123,1305,1672,2527,1940,1292,1757,1214,1398,1511,564,585,587,237,426,817,589,869,233
"Spain",182,"Ornamental fish nei","ornamentals",NA,30,1.43363359861741,0.872177603224813,1.39219699405697,0,0,0,0,0,0,1.24716887809545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Spain",182,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.339405831548,130.492872140867,122.902451994358,2,201,71,195,2335,681,834,1020,1138,1529,568,2392,2973,3846,4296,4379,3783,6452,8089,9223,6655,7763,6241,6997,6543,6266
"Spain",182,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248,36,305,506,416,381,71,116,427,474,469,302,244,53,196,90,501,366,336,398,152,210,135,417,0,0,0,0,0,0
"Spain",182,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,428,758,887,1172,946,755
"Spain",182,"Z_TOTAL","fish_oil",5992,2686,1795,3251,3187,1657,3919,421,1808,7914,2362,2196,2288,3853,6787,3484,5831,6590,4969,3508,7036,5438,3489,7165,4168,5588,6167,4437,4236,3982,5463,3983,4656,2678,3196,4829,7831,5970,5613,7407,8589,8605
"Spain",182,"Z_TOTAL","ornamentals",NA,30,1.43363359861741,0.872177603224813,1.39219699405697,0,0,0,0,0,0,1.24716887809545,0,131.339405831548,130.492872140867,122.902451994358,2,201,71,195,2335,681,834,1020,1138,1529,568,2392,2973,3846,4296,4379,3783,6452,8089,9223,6655,7763,6241,6997,6543,6266
"Spain",182,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,812,0,946,0,0,557,716,1004,687,305,506,416,381,773,820,1193,1090,1135,773,949,706,806,766,1083,1149,1070,1239,936,1054,1198,1380,1491,1911,2196,2650,2467,2223
"Sri Lanka",40,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,2.3096699550415,0,0,0,0,0,15.5537992668242,17.8076737133906,19.9685090374187,22.2223834839851,24.4297383692819,0,28.7979285786068,31.0052834639037,0,35.4199932344982,37.6273481197959,0,42.0420578903895,44.2494127756872
"Sri Lanka",40,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,37,20,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Sri Lanka",40,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,37,29,0,20,19,13,9,36,38,9,4,12,17,17,2,12,17,20,17,31,5,9,23,41,21,11,14,8,13,27,9,11,8
"Sri Lanka",40,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,98,107,296,75,193,464,0,0,0,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sri Lanka",40,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,846,1023,967,0,766,637,684,774,838,875,736,713,854,684,892,507,37,40,62,242,204
"Sri Lanka",40,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,10,6,9,0,0,4,45,9,21,40,16,184,90,89,66,31,0,0,0,0,0
"Sri Lanka",40,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,74,49,0,24,22,13,9,36,38,9,4,12,17,17,2,12,17,20,17,31,5,9,23,44,21,11,14,8,13,27,9,11,8
"Sri Lanka",40,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,98,107,296,75,193,464,846,1023,967,1013,766,637,684,774,838,875,736,713,854,684,892,507,37,40,62,242,204
"Sri Lanka",40,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,11,8.3096699550415,9,0,0,4,45,24.5537992668242,38.8076737133906,59.9685090374187,38.2223834839851,208.429738369282,90,117.797928578607,97.0052834639037,31,35.4199932344982,37.6273481197959,0,42.0420578903895,44.2494127756872
"Suriname",168,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,58.677187480801,55.2335668052674,52.0056595365913,48.6914669051721,45.9381291315849,42.5376511374225,39.2234585060032,36.1681219628144,33.4147841892272,29.9280208323216,26.1824013871856,22.8682087557663,0,0,0,0
"Suriname",168,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,58.677187480801,55.2335668052674,52.0056595365913,48.6914669051721,45.9381291315849,42.5376511374225,39.2234585060032,36.1681219628144,33.4147841892272,29.9280208323216,26.1824013871856,22.8682087557663,0,0,0,0
"Sweden",222,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,14,2,6,5,3,3,3,2,1,3,2,7.39396294577023,3,1,0,0,0.566139395167539,0.61204420021218,0.566139395167539,10,0.152996149765768,3,0.520234590122898
"Sweden",222,"Fish body oils, nei","fish_oil",5034,2882,2293,3598,4446,3979,4675,2715,4182,2420,2428,2967,4166,3843,4971,5880,5501,7313,11530,7338,6665,5444,7322,9572,6427,4973,5075,5179,5812,3875,863,1567,1554,2113,1500,2636,1602,1150,939,1200,1215,872
"Sweden",222,"Fish liver oils, nei","fish_oil",NA,NA,17,13,32,24,28,89,4,2,5,9,103,17,6,4,9,9,23,15,53,147,146,119,132,98,245,150,555,240,266,265,226,217,224,257,192,206,192,34,12,14
"Sweden",222,"Halibuts, liver oils","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.13125235107077,0,0,0,1,3.9599584421826,3.78073255222432,0,0,5,1.42624676284265,5,0,0,15,9,0,5,0,0,0,0,0
"Sweden",222,"Ornamental fish nei","ornamentals",10,9,11,7,14,26,15,32,51,51,54,45,27,25,20,17,15,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sweden",222,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3792206975586,19.0346034428603,17.6899861881625,16.5838192648571,15.0007516787664,2,12.5499675007632,232,50,0,0,1,3.37916024048638,3.40966239412201,1,5,5,3,4,3,3,3,3
"Sweden",222,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,16,7,10,10,9,10,12,2,0,25,2,2,11,4,17,16,14,0,0,0,0,0,0
"Sweden",222,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.93243912319395,1,1,2
"Sweden",222,"Z_TOTAL","fish_oil",5034,2882,2310,3611,4478,4003,4703,2804,4186,2422,2433,2976,4269,3860,4977,5884,5510,7322,11553,7361.13125235107,6718,5591,7468,9692,6562.95995844218,5074.78073255222,5320,5329,6372,4116.42624676284,1134,1832,1780,2345,1733,2893,1799,1356,1131,1234,1227,886
"Sweden",222,"Z_TOTAL","ornamentals",10,9,11,7,14,26,15,32,51,51,54,45,27,25,20,17,15,15,16,20.3792206975586,19.0346034428603,17.6899861881625,16.5838192648571,15.0007516787664,2,12.5499675007632,232,50,0,0,1,3.37916024048638,3.40966239412201,1,5,5,3,4,3,3,3,3
"Sweden",222,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,30,9,16,15,12,13,15,4,1,28,4,9.39396294577023,14,5,17,16,14.5661393951675,1.61204420021218,1.56613939516754,10.9324391231939,1.15299614976577,4,2.5202345901229
"Syria",77,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82937226293365,0,0,2.33256869060335,38,19,7,32,51,45,2.29906784921069,0,0,0,0,0,0
"Syria",77,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.99871782924112,2.5162375303988,6.45502331406135,1.732614764728,1.75782384977759,2.713309363186
"Syria",77,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82937226293365,0,0,2.33256869060335,38,19,7,32,51,45,2.29906784921069,3.99871782924112,2.5162375303988,6.45502331406135,1.732614764728,1.75782384977759,2.713309363186
"Taiwan",14,"Agar agar nei","seaweeds",1,1,50,125,68,0,0,0,0,0,0,0,0,84,0,0,0,0,89,104,247,272,199,118,75,75,115,80,73,68,50,46,49,57,25,38,66,114,201,229,498,428
"Taiwan",14,"Fish body oils, nei","fish_oil",8,0,16,28,13,0,0,0,0,0,21,35,23717.8728776462,124,226,439,716,565,380,360,558,49,989,12,49,173,213,22,67,33,42,24,16,1,1,1,40,13.0175888921057,4,56,19,2
"Taiwan",14,"Fish liver oils, nei","fish_oil",18,0,5,4,4,13.2240286531833,0,0,0,0,9,0,2,20,0,0,5,104,52,66.8246141200052,5,5,20,6,31,102,51,45,4,2,2,11,107,46,35,17,18,17,14,7,1,37
"Taiwan",14,"Ornamental fish nei","ornamentals",33,19,22,203,55,4,25,7,31,25,23,13,7,44.4930672573453,43.5369721618624,2,1,3,0,2,1,1,0,0,37.3630092292251,25,36,31,35.3334430128991,22,19,32,126,38,28,30,65,99,0,0,0,0
"Taiwan",14,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,13,10,14,22,39,52,58,76,80,69,59,34,40,60,93,89,89,85,83,66,74,58,44,43,26,34,38,52
"Taiwan",14,"Other brown algae (laminaria, eisenia/ecklonia)","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,20,11,84,109,108,121,119,231,213,228,173,130,108,20,22,20,38,32,16
"Taiwan",14,"Other red algae","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,10,60.0003440458859,0,2,0,17,0,0,1,2,1,18,42,67,14
"Taiwan",14,"Other seaweeds and aquatic plants and products thereof","seaweeds",17,23,57,38,3,27,6,5,31,20,13,7,10,826,0,0,0,0,1148,1109,707,307,437,367,236,252,109,256,460,174,131,120,90,167,180,181,216,0.1,0,0,0,2
"Taiwan",14,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,45,74,292,95
"Taiwan",14,"Z_TOTAL","fish_oil",26,0,21,32,17,13.2240286531833,0,0,0,0,30,35,23719.8728776462,144,226,439,721,669,432,426.824614120005,563,54,1009,18,80,275,264,67,71,35,44,35,123,47,36,18,58,30.0175888921057,18,63,20,39
